timestamp,crypto_mode,cpu_percent,memory_mb,net_bytes_sent,net_bytes_recv,handshake_time_us,validation_time_ms,ledger_storage_bytes
2026-06-18T06:07:40.10047131Z,pqc_falcon,7.3716,11.6475,33238,24928,0,0,341
2026-06-18T06:07:41.100635769Z,pqc_falcon,8.2699,11.6475,33238,24928,0,0,341
2026-06-18T06:07:42.099972547Z,pqc_falcon,8.4392,11.6475,33238,24928,0,0,341
2026-06-18T06:07:43.100408955Z,pqc_falcon,9.6134,11.6475,33238,24928,0,0,341
2026-06-18T06:07:44.100823167Z,pqc_falcon,8.0711,11.6475,33238,24928,0,0,341
2026-06-18T06:07:45.100517288Z,pqc_falcon,9.3047,11.6475,33238,24928,0,0,341
2026-06-18T06:07:46.100643082Z,pqc_falcon,7.9817,11.6475,33238,24928,0,0,341
2026-06-18T06:07:47.100728837Z,pqc_falcon,9.6545,11.6475,33238,24928,0,0,341
2026-06-18T06:07:48.100764682Z,pqc_falcon,9.1972,11.6475,33238,24928,0,0,341
2026-06-18T06:07:49.100307428Z,pqc_falcon,7.7626,11.6475,33238,24928,0,0,341
2026-06-18T06:07:50.100532499Z,pqc_falcon,6.0284,11.6475,33238,24928,0,0,341
2026-06-18T06:07:51.100665091Z,pqc_falcon,6.8598,11.6475,33238,24928,0,0,341
2026-06-18T06:07:52.100538969Z,pqc_falcon,9.9593,11.6475,33238,24928,0,0,341
2026-06-18T06:07:53.100722006Z,pqc_falcon,9.6349,11.6475,33238,24928,0,0,341
2026-06-18T06:07:54.100904266Z,pqc_falcon,12.5446,11.6475,33238,24928,0,0,341
